Trial;Time;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GlobalCameraPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;CombinedGazeForwardGlobal;CombinedGazePositionGlobal;GazeHitObject;GazeHitPosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
0;7/6/2023 2:26:27 PM;104448319;1000522503232489488;63824250387540;(-3.379, 0.999, 3.587);(0.054, -0.446, 0.020, 0.893);(707.599, 1.500, 179.450);(-0.794, -0.114, 0.597);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:27 PM;104448339;1000522503332531543;63824250387639;(-3.379, 1.000, 3.585);(0.054, -0.445, 0.019, 0.893);(707.599, 1.500, 179.449);(-0.794, -0.114, 0.597);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:27 PM;104448359;1000522503432568659;63824250387744;(-3.379, 1.000, 3.585);(0.054, -0.446, 0.020, 0.893);(707.599, 1.500, 179.448);(-0.794, -0.114, 0.597);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:27 PM;104448379;1000522503532603644;63824250387845;(-3.379, 1.000, 3.585);(0.054, -0.445, 0.020, 0.894);(707.599, 1.500, 179.448);(-0.794, -0.114, 0.597);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:27 PM;104448399;1000522503632644657;63824250387944;(-3.379, 1.000, 3.584);(0.054, -0.445, 0.020, 0.893);(707.599, 1.500, 179.447);(-0.794, -0.114, 0.597);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:28 PM;104448419;1000522503732682923;63824250388048;(-3.379, 1.000, 3.583);(0.054, -0.445, 0.020, 0.894);(707.599, 1.500, 179.446);(-0.794, -0.114, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:28 PM;104448439;1000522503832718680;63824250388148;(-3.379, 1.001, 3.583);(0.054, -0.445, 0.020, 0.894);(707.599, 1.500, 179.446);(-0.793, -0.114, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:28 PM;104448459;1000522503932760307;63824250388248;(-3.379, 1.001, 3.581);(0.054, -0.445, 0.020, 0.894);(707.599, 1.500, 179.444);(-0.793, -0.114, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:28 PM;104448479;1000522504032798831;63824250388349;(-3.379, 1.001, 3.581);(0.054, -0.445, 0.020, 0.894);(707.599, 1.500, 179.444);(-0.793, -0.114, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:28 PM;104448499;1000522504132835123;63824250388450;(-3.379, 1.001, 3.581);(0.054, -0.445, 0.020, 0.894);(707.599, 1.500, 179.444);(-0.793, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:28 PM;104448519;1000522504232869106;63824250388550;(-3.379, 1.001, 3.581);(0.054, -0.445, 0.020, 0.894);(707.599, 1.500, 179.444);(-0.793, -0.114, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:28 PM;104448539;1000522504332909371;63824250388650;(-3.379, 1.001, 3.583);(0.054, -0.445, 0.020, 0.894);(707.335, 1.500, 179.645);(-0.793, -0.114, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:28 PM;104448559;1000522504432946792;63824250388750;(-3.379, 1.000, 3.584);(0.054, -0.445, 0.020, 0.894);(706.938, 1.546, 179.925);(-0.793, -0.114, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:28 PM;104448579;1000522504532981419;63824250388851;(-3.379, 1.000, 3.584);(0.053, -0.445, 0.020, 0.894);(706.537, 1.599, 180.219);(-0.793, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:28 PM;104448599;1000522504633022085;63824250388919;(-3.379, 1.000, 3.584);(0.054, -0.445, 0.020, 0.894);(706.267, 1.600, 180.422);(-0.793, -0.114, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:29 PM;104448619;1000522504733059967;63824250389051;(-3.379, 1.000, 3.585);(0.054, -0.445, 0.020, 0.894);(705.741, 1.600, 180.821);(-0.794, -0.114, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:29 PM;104448639;1000522504833095366;63824250389119;(-3.379, 1.000, 3.585);(0.054, -0.445, 0.020, 0.894);(705.472, 1.600, 181.023);(-0.794, -0.114, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:29 PM;104448659;1000522504933136712;63824250389219;(-3.379, 1.000, 3.586);(0.053, -0.445, 0.020, 0.894);(705.076, 1.599, 181.322);(-0.794, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:29 PM;104448679;1000522505033175242;63824250389319;(-3.379, 1.000, 3.585);(0.053, -0.445, 0.020, 0.894);(704.679, 1.600, 181.621);(-0.793, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:29 PM;104448699;1000522505133211024;63824250389452;(-3.379, 1.000, 3.585);(0.054, -0.445, 0.020, 0.894);(704.151, 1.600, 182.018);(-0.794, -0.114, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:29 PM;104448719;1000522505233256966;63824250389552;(-3.379, 1.001, 3.582);(0.053, -0.445, 0.020, 0.894);(703.756, 1.600, 182.313);(-0.794, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:29 PM;104448739;1000522505333295901;63824250389619;(-3.379, 1.001, 3.583);(0.053, -0.445, 0.020, 0.894);(703.492, 1.600, 182.513);(-0.793, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:29 PM;104448759;1000522505433332409;63824250389719;(-3.380, 1.001, 3.582);(0.053, -0.445, 0.020, 0.894);(703.093, 1.600, 182.813);(-0.794, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:29 PM;104448779;1000522505533366633;63824250389820;(-3.379, 1.000, 3.584);(0.053, -0.445, 0.020, 0.894);(702.594, 1.599, 182.981);(-0.794, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:29 PM;104448799;1000522505633406836;63824250389919;(-3.379, 1.001, 3.582);(0.053, -0.445, 0.020, 0.894);(701.897, 1.600, 182.880);(-0.794, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:30 PM;104448819;1000522505733444112;63824250390019;(-3.379, 1.001, 3.582);(0.053, -0.445, 0.020, 0.894);(701.200, 1.600, 182.780);(-0.794, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:30 PM;104448839;1000522505833478878;63824250390120;(-3.379, 1.001, 3.582);(0.053, -0.445, 0.020, 0.894);(700.498, 1.600, 182.679);(-0.793, -0.112, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:30 PM;104448859;1000522505933520203;63824250390220;(-3.379, 1.001, 3.582);(0.053, -0.445, 0.020, 0.894);(699.798, 1.600, 182.579);(-0.794, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:30 PM;104448879;1000522506033558278;63824250390321;(-3.379, 1.001, 3.583);(0.053, -0.445, 0.020, 0.894);(699.092, 1.600, 182.479);(-0.794, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:30 PM;104448899;1000522506133593957;63824250390421;(-3.379, 1.001, 3.583);(0.053, -0.445, 0.020, 0.894);(698.395, 1.600, 182.379);(-0.793, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:30 PM;104448919;1000522506233635691;63824250390522;(-3.379, 1.001, 3.583);(0.053, -0.445, 0.020, 0.894);(697.688, 1.600, 182.278);(-0.793, -0.112, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:30 PM;104448939;1000522506333674503;63824250390622;(-3.379, 1.001, 3.583);(0.053, -0.445, 0.020, 0.894);(696.995, 1.600, 182.179);(-0.793, -0.113, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:30 PM;104448959;1000522506433710529;63824250390721;(-3.379, 1.001, 3.583);(0.053, -0.445, 0.020, 0.894);(696.299, 1.600, 182.080);(-0.793, -0.112, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:30 PM;104448979;1000522506533743928;63824250390821;(-3.379, 1.001, 3.582);(0.053, -0.445, 0.020, 0.894);(695.602, 1.600, 181.979);(-0.793, -0.112, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:30 PM;104448999;1000522506633783789;63824250390921;(-3.380, 1.002, 3.580);(0.053, -0.445, 0.021, 0.894);(695.203, 1.600, 182.279);(-0.793, -0.112, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:31 PM;104449019;1000522506733821309;63824250391021;(-3.380, 1.002, 3.578);(0.053, -0.445, 0.020, 0.894);(694.807, 1.600, 182.576);(-0.793, -0.112, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:31 PM;104449039;1000522506833856457;63824250391122;(-3.379, 1.002, 3.579);(0.052, -0.445, 0.020, 0.894);(694.408, 1.600, 182.877);(-0.794, -0.112, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:31 PM;104449059;1000522506933897675;63824250391222;(-3.379, 1.002, 3.580);(0.053, -0.445, 0.020, 0.894);(694.010, 1.599, 183.177);(-0.793, -0.112, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:31 PM;104449079;1000522507033935731;63824250391320;(-3.379, 1.002, 3.580);(0.053, -0.445, 0.020, 0.894);(693.622, 1.600, 183.470);(-0.793, -0.112, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:31 PM;104449099;1000522507133970951;63824250391420;(-3.379, 1.001, 3.581);(0.053, -0.445, 0.020, 0.894);(693.152, 1.600, 183.413);(-0.793, -0.112, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:31 PM;104449119;1000522507234012076;63824250391521;(-3.379, 1.000, 3.584);(0.053, -0.445, 0.020, 0.894);(692.849, 1.600, 183.015);(-0.793, -0.112, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:31 PM;104449139;1000522507334050467;63824250391621;(-3.379, 1.001, 3.583);(0.052, -0.445, 0.020, 0.894);(693.045, 1.600, 182.448);(-0.793, -0.112, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:31 PM;104449159;1000522507434086300;63824250391727;(-3.379, 1.000, 3.584);(0.052, -0.445, 0.020, 0.894);(693.464, 1.600, 182.132);(-0.793, -0.112, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:31 PM;104449179;1000522507534119560;63824250391826;(-3.379, 1.001, 3.583);(0.053, -0.445, 0.020, 0.894);(693.860, 1.600, 181.833);(-0.793, -0.112, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:31 PM;104449199;1000522507634159137;63824250391927;(-3.379, 1.001, 3.582);(0.053, -0.445, 0.020, 0.894);(693.760, 1.600, 181.700);(-0.793, -0.112, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:32 PM;104449219;1000522507734198227;63824250392033;(-3.379, 1.002, 3.580);(0.052, -0.445, 0.021, 0.894);(693.603, 1.600, 181.817);(-0.793, -0.112, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:32 PM;104449239;1000522507834234800;63824250392132;(-3.379, 1.001, 3.581);(0.052, -0.445, 0.021, 0.894);(693.208, 1.600, 182.116);(-0.793, -0.112, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:32 PM;104449259;1000522507934277395;63824250392234;(-3.380, 1.001, 3.581);(0.052, -0.445, 0.020, 0.894);(692.807, 1.600, 182.418);(-0.793, -0.112, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:32 PM;104449279;1000522508034318945;63824250392333;(-3.379, 1.002, 3.580);(0.052, -0.445, 0.020, 0.894);(692.410, 1.600, 182.716);(-0.793, -0.112, 0.598);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:32 PM;104449299;1000522508134355818;63824250392433;(-3.379, 1.002, 3.578);(0.052, -0.445, 0.020, 0.894);(692.013, 1.600, 183.015);(-0.793, -0.111, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:32 PM;104449319;1000522508234396148;63824250392533;(-3.379, 1.002, 3.579);(0.052, -0.445, 0.020, 0.894);(691.618, 1.600, 183.313);(-0.793, -0.111, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:32 PM;104449339;1000522508334435224;63824250392634;(-3.379, 1.003, 3.577);(0.052, -0.445, 0.020, 0.894);(691.219, 1.600, 183.613);(-0.793, -0.111, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:32 PM;104449359;1000522508434470350;63824250392734;(-3.379, 1.003, 3.576);(0.052, -0.445, 0.020, 0.894);(690.622, 1.600, 183.644);(-0.793, -0.111, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:32 PM;104449379;1000522508534513778;63824250392832;(-3.379, 1.003, 3.575);(0.052, -0.445, 0.021, 0.894);(689.932, 1.600, 183.544);(-0.793, -0.111, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:32 PM;104449399;1000522508634552209;63824250392932;(-3.379, 1.003, 3.574);(0.052, -0.445, 0.021, 0.894);(689.233, 1.600, 183.445);(-0.793, -0.111, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:26:33 PM;104449419;1000522508734590222;63824250393032;(-3.380, 1.003, 3.575);(0.052, -0.445, 0.021, 0.894);(688.536, 1.600, 183.346);(-0.793, -0.111, 0.599);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
