Trial,Time,Frame,CaptureTime,LogTime,HMDPosition,HMDRotation,GlobalCameraPosition,CameraForward,GazeStatus,CombinedGazeForward,CombinedGazePosition,CombinedGazeForwardGlobal,CombinedGazePositionGlobal,GazeHitObject,GazeHitPosition,InterPupillaryDistanceInMM,LeftEyeStatus,LeftEyeForward,LeftEyePosition,LeftPupilIrisDiameterRatio,LeftPupilDiameterInMM,LeftIrisDiameterInMM,RightEyeStatus,RightEyeForward,RightEyePosition,RightPupilIrisDiameterRatio,RightPupilDiameterInMM,RightIrisDiameterInMM,FocusDistance,FocusStability
1,6/25/2023 5:40:17 PM,37259136,1000186425908405442,63823311617468,(-2.931, 0.975, 3.611),(-0.544, 0.617, -0.557, -0.113),(383.269, 1.501, 1072.611),(0.466, -0.811, -0.353),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259137,1000186425913569838,63823311617469,(-2.931, 0.975, 3.611),(-0.544, 0.617, -0.557, -0.113),(383.269, 1.501, 1072.611),(0.466, -0.811, -0.353),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259138,1000186425918730091,63823311617469,(-2.931, 0.975, 3.611),(-0.544, 0.617, -0.557, -0.113),(383.269, 1.501, 1072.611),(0.466, -0.811, -0.353),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259139,1000186425923883361,63823311617469,(-2.931, 0.975, 3.611),(-0.544, 0.617, -0.557, -0.113),(383.269, 1.501, 1072.611),(0.466, -0.811, -0.353),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259140,1000186425929031611,63823311617469,(-2.931, 0.975, 3.611),(-0.544, 0.617, -0.557, -0.113),(383.269, 1.501, 1072.611),(0.466, -0.811, -0.353),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259141,1000186425934174540,63823311617491,(-2.933, 0.976, 3.612),(-0.541, 0.617, -0.560, -0.115),(383.267, 1.501, 1072.612),(0.464, -0.815, -0.346),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259142,1000186425939312409,63823311617491,(-2.933, 0.976, 3.612),(-0.541, 0.617, -0.560, -0.115),(383.267, 1.501, 1072.612),(0.464, -0.815, -0.346),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259143,1000186425944450725,63823311617491,(-2.933, 0.976, 3.612),(-0.541, 0.617, -0.560, -0.115),(383.267, 1.501, 1072.612),(0.464, -0.815, -0.346),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259144,1000186425949583572,63823311617491,(-2.933, 0.976, 3.612),(-0.541, 0.617, -0.560, -0.115),(383.267, 1.501, 1072.612),(0.464, -0.815, -0.346),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
1,6/25/2023 5:40:17 PM,37259145,1000186425954712001,63823311617513,(-2.936, 0.977, 3.614),(-0.538, 0.616, -0.563, -0.116),(383.264, 1.501, 1072.614),(0.464, -0.819, -0.339),INVALID,,,,,,,,INVALID,,,,,,INVALID,,,,,,,
