Trial;Time;Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GlobalCameraPosition;CameraForward;GazeStatus;CombinedGazeForward;CombinedGazePosition;CombinedGazeForwardGlobal;CombinedGazePositionGlobal;GazeHitObject;GazeHitPosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
0;7/6/2023 2:27:06 PM;104456136;1000522542332326961;63824250426639;(-3.379, 1.004, 3.574);(0.047, -0.443, 0.025, 0.895);(671.146, 1.600, 183.096);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:06 PM;104456156;1000522542432361826;63824250426739;(-3.379, 1.005, 3.572);(0.046, -0.443, 0.024, 0.895);(671.146, 1.600, 183.094);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:06 PM;104456176;1000522542532402968;63824250426838;(-3.379, 1.005, 3.573);(0.046, -0.443, 0.024, 0.895);(671.146, 1.600, 183.095);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:06 PM;104456196;1000522542632441221;63824250426940;(-3.379, 1.004, 3.575);(0.046, -0.443, 0.025, 0.895);(671.146, 1.600, 183.097);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:07 PM;104456216;1000522542732476986;63824250427040;(-3.379, 1.003, 3.578);(0.046, -0.443, 0.024, 0.895);(671.147, 1.600, 183.101);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:07 PM;104456236;1000522542832518539;63824250427140;(-3.379, 1.003, 3.578);(0.046, -0.443, 0.025, 0.895);(671.147, 1.600, 183.100);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:07 PM;104456256;1000522542932559546;63824250427241;(-3.379, 1.003, 3.579);(0.046, -0.443, 0.025, 0.895);(670.768, 1.599, 183.434);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:07 PM;104456276;1000522543032595698;63824250427340;(-3.379, 1.003, 3.578);(0.046, -0.443, 0.024, 0.895);(670.400, 1.600, 183.755);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:07 PM;104456296;1000522543132632181;63824250427440;(-3.380, 1.003, 3.577);(0.047, -0.443, 0.025, 0.895);(670.275, 1.600, 183.864);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:07 PM;104456316;1000522543232671973;63824250427540;(-3.379, 1.003, 3.577);(0.046, -0.443, 0.024, 0.895);(670.275, 1.600, 183.864);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:07 PM;104456336;1000522543332708960;63824250427640;(-3.379, 1.004, 3.577);(0.046, -0.443, 0.024, 0.895);(670.275, 1.600, 183.863);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:07 PM;104456356;1000522543432743617;63824250427747;(-3.379, 1.003, 3.577);(0.047, -0.443, 0.025, 0.895);(670.275, 1.600, 183.864);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:07 PM;104456376;1000522543532784559;63824250427846;(-3.379, 1.003, 3.577);(0.047, -0.443, 0.024, 0.895);(670.275, 1.600, 183.864);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:07 PM;104456396;1000522543632822759;63824250427947;(-3.379, 1.004, 3.575);(0.047, -0.443, 0.025, 0.895);(670.275, 1.600, 183.862);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:08 PM;104456416;1000522543732858280;63824250428052;(-3.379, 1.005, 3.574);(0.047, -0.443, 0.025, 0.895);(670.275, 1.600, 183.861);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:08 PM;104456436;1000522543832900249;63824250428120;(-3.379, 1.005, 3.573);(0.047, -0.443, 0.025, 0.895);(670.274, 1.600, 183.860);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:08 PM;104456456;1000522543932938617;63824250428220;(-3.380, 1.005, 3.573);(0.047, -0.443, 0.025, 0.895);(670.274, 1.600, 183.860);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:08 PM;104456476;1000522544032976290;63824250428319;(-3.380, 1.005, 3.572);(0.047, -0.443, 0.025, 0.895);(670.274, 1.600, 183.859);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:08 PM;104456496;1000522544133009820;63824250428420;(-3.380, 1.005, 3.571);(0.047, -0.443, 0.025, 0.895);(670.274, 1.600, 183.858);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:08 PM;104456516;1000522544233049435;63824250428520;(-3.380, 1.005, 3.573);(0.047, -0.443, 0.025, 0.895);(670.274, 1.600, 183.860);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:08 PM;104456536;1000522544333086638;63824250428619;(-3.380, 1.005, 3.573);(0.046, -0.443, 0.025, 0.895);(670.274, 1.599, 183.860);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:08 PM;104456556;1000522544433120908;63824250428719;(-3.380, 1.005, 3.573);(0.046, -0.443, 0.025, 0.895);(670.274, 1.600, 183.860);(-0.748, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:08 PM;104456576;1000522544533161274;63824250428820;(-3.379, 1.005, 3.571);(0.046, -0.443, 0.025, 0.895);(670.274, 1.600, 183.858);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:08 PM;104456596;1000522544633199030;63824250428920;(-3.379, 1.005, 3.571);(0.046, -0.443, 0.024, 0.895);(670.274, 1.600, 183.858);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:09 PM;104456616;1000522544733235510;63824250429020;(-3.379, 1.005, 3.571);(0.046, -0.443, 0.025, 0.895);(670.274, 1.600, 183.858);(-0.747, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:09 PM;104456636;1000522544833276773;63824250429119;(-3.379, 1.006, 3.569);(0.046, -0.443, 0.024, 0.895);(670.274, 1.600, 183.856);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:09 PM;104456656;1000522544933316672;63824250429220;(-3.380, 1.006, 3.569);(0.046, -0.443, 0.024, 0.895);(670.274, 1.600, 183.856);(-0.747, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:09 PM;104456676;1000522545033352660;63824250429320;(-3.380, 1.006, 3.570);(0.046, -0.443, 0.024, 0.895);(670.274, 1.600, 183.857);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:09 PM;104456696;1000522545133394609;63824250429422;(-3.380, 1.006, 3.569);(0.047, -0.443, 0.025, 0.895);(670.274, 1.600, 183.856);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:09 PM;104456716;1000522545233433776;63824250429520;(-3.380, 1.006, 3.570);(0.046, -0.443, 0.024, 0.895);(670.274, 1.600, 183.857);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:09 PM;104456736;1000522545333470019;63824250429619;(-3.379, 1.005, 3.571);(0.046, -0.443, 0.024, 0.895);(670.274, 1.600, 183.858);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:09 PM;104456756;1000522545433505013;63824250429720;(-3.379, 1.005, 3.571);(0.047, -0.443, 0.024, 0.895);(670.275, 1.599, 183.858);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:09 PM;104456776;1000522545533544916;63824250429820;(-3.379, 1.006, 3.571);(0.046, -0.443, 0.024, 0.895);(670.275, 1.600, 183.857);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:09 PM;104456796;1000522545633582241;63824250429921;(-3.379, 1.005, 3.571);(0.046, -0.443, 0.025, 0.895);(670.275, 1.600, 183.858);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:10 PM;104456816;1000522545733617883;63824250430021;(-3.379, 1.005, 3.571);(0.046, -0.443, 0.025, 0.895);(670.274, 1.600, 183.858);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:10 PM;104456836;1000522545833658478;63824250430151;(-3.380, 1.005, 3.572);(0.047, -0.443, 0.024, 0.895);(670.274, 1.600, 183.858);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:10 PM;104456856;1000522545933696622;63824250430251;(-3.379, 1.005, 3.573);(0.046, -0.442, 0.025, 0.895);(670.275, 1.599, 183.860);(-0.747, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:10 PM;104456876;1000522546033732680;63824250430351;(-3.379, 1.004, 3.576);(0.046, -0.442, 0.024, 0.895);(670.275, 1.599, 183.863);(-0.747, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:10 PM;104456896;1000522546133775029;63824250430450;(-3.379, 1.003, 3.577);(0.046, -0.442, 0.024, 0.895);(670.275, 1.600, 183.863);(-0.747, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:10 PM;104456916;1000522546233813772;63824250430549;(-3.379, 1.003, 3.577);(0.046, -0.442, 0.024, 0.895);(670.275, 1.600, 183.864);(-0.746, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:10 PM;104456936;1000522546333849760;63824250430650;(-3.379, 1.003, 3.577);(0.047, -0.442, 0.024, 0.895);(670.275, 1.600, 183.864);(-0.746, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:10 PM;104456956;1000522546433883311;63824250430751;(-3.379, 1.004, 3.576);(0.046, -0.442, 0.024, 0.895);(670.275, 1.600, 183.863);(-0.746, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:10 PM;104456976;1000522546533923227;63824250430851;(-3.379, 1.004, 3.574);(0.046, -0.442, 0.024, 0.895);(670.275, 1.600, 183.861);(-0.747, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:10 PM;104456996;1000522546633961240;63824250430952;(-3.379, 1.005, 3.572);(0.046, -0.442, 0.025, 0.895);(670.275, 1.600, 183.859);(-0.746, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:11 PM;104457016;1000522546733995998;63824250431019;(-3.379, 1.005, 3.570);(0.046, -0.442, 0.024, 0.895);(670.275, 1.600, 183.857);(-0.746, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:11 PM;104457036;1000522546834036605;63824250431153;(-3.379, 1.005, 3.572);(0.046, -0.442, 0.025, 0.895);(670.275, 1.599, 183.859);(-0.747, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:11 PM;104457056;1000522546934075055;63824250431252;(-3.379, 1.005, 3.572);(0.046, -0.442, 0.025, 0.895);(670.274, 1.600, 183.858);(-0.746, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:11 PM;104457076;1000522547034110193;63824250431351;(-3.379, 1.005, 3.572);(0.046, -0.442, 0.025, 0.895);(670.275, 1.600, 183.858);(-0.747, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:11 PM;104457096;1000522547134151463;63824250431451;(-3.379, 1.005, 3.572);(0.046, -0.442, 0.024, 0.895);(670.275, 1.600, 183.859);(-0.746, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:11 PM;104457116;1000522547234190063;63824250431551;(-3.379, 1.005, 3.572);(0.046, -0.442, 0.025, 0.895);(670.275, 1.600, 183.859);(-0.747, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:11 PM;104457136;1000522547334228844;63824250431651;(-3.379, 1.005, 3.572);(0.047, -0.442, 0.024, 0.895);(670.274, 1.600, 183.859);(-0.747, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:11 PM;104457156;1000522547434263240;63824250431731;(-3.379, 1.005, 3.572);(0.046, -0.442, 0.024, 0.895);(670.275, 1.600, 183.859);(-0.747, -0.105, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:11 PM;104457176;1000522547534303790;63824250431824;(-3.379, 1.005, 3.571);(0.046, -0.443, 0.024, 0.895);(670.274, 1.600, 183.858);(-0.747, -0.104, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:11 PM;104457196;1000522547634340319;63824250431924;(-3.380, 1.006, 3.569);(0.046, -0.443, 0.025, 0.895);(670.274, 1.600, 183.856);(-0.747, -0.104, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:12 PM;104457216;1000522547734374549;63824250432024;(-3.380, 1.007, 3.567);(0.046, -0.443, 0.025, 0.895);(670.274, 1.600, 183.854);(-0.747, -0.104, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:12 PM;104457236;1000522547834417161;63824250432129;(-3.379, 1.006, 3.567);(0.046, -0.443, 0.024, 0.895);(670.274, 1.599, 183.854);(-0.747, -0.104, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:12 PM;104457256;1000522547934456732;63824250432230;(-3.380, 1.006, 3.568);(0.046, -0.442, 0.025, 0.895);(670.274, 1.600, 183.854);(-0.747, -0.104, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:12 PM;104457276;1000522548034491443;63824250432330;(-3.379, 1.006, 3.570);(0.046, -0.443, 0.024, 0.895);(670.274, 1.599, 183.857);(-0.747, -0.104, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:12 PM;104457296;1000522548134534631;63824250432430;(-3.380, 1.006, 3.569);(0.046, -0.443, 0.025, 0.895);(670.274, 1.600, 183.856);(-0.747, -0.104, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:12 PM;104457316;1000522548234572677;63824250432529;(-3.380, 1.006, 3.569);(0.046, -0.442, 0.024, 0.895);(670.274, 1.600, 183.856);(-0.747, -0.104, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:12 PM;104457336;1000522548334610452;63824250432630;(-3.380, 1.006, 3.570);(0.046, -0.442, 0.024, 0.895);(670.274, 1.600, 183.856);(-0.747, -0.104, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:12 PM;104457356;1000522548434653854;63824250432730;(-3.379, 1.006, 3.571);(0.046, -0.443, 0.024, 0.895);(670.274, 1.600, 183.857);(-0.747, -0.104, 0.657);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:12 PM;104457376;1000522548534692247;63824250432831;(-3.379, 1.006, 3.570);(0.046, -0.443, 0.024, 0.895);(670.274, 1.600, 183.857);(-0.747, -0.104, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:12 PM;104457396;1000522548634730138;63824250432933;(-3.380, 1.006, 3.569);(0.046, -0.443, 0.025, 0.895);(670.274, 1.600, 183.856);(-0.747, -0.105, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:13 PM;104457416;1000522548734763121;63824250433031;(-3.380, 1.006, 3.568);(0.046, -0.443, 0.025, 0.895);(670.274, 1.600, 183.855);(-0.747, -0.104, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
0;7/6/2023 2:27:13 PM;104457436;1000522548834805299;63824250433130;(-3.379, 1.006, 3.568);(0.046, -0.443, 0.024, 0.895);(670.274, 1.599, 183.855);(-0.747, -0.104, 0.656);INVALID;;;;;;;;INVALID;;;;;;INVALID;;;;;;;
