
Time;RouteName;RouteNumber;StartPosition;ThreatPosition;ThreatOrientation(quaternion);ThreatOrientation(eulerAngles);EndPosition;Level;Red_ViewDis;Red_FOV;Yellow_ViewDis;Yellow_FOV;Green_ViewDis;Green_FOV;FOVCue;LaserCue;HighlightCue;TextCue;UsedTime;UsedTimeInRed;UsedTimeInYellow;Point
Time;RouteName;RouteNumber;StartPosition;ThreatPosition;ThreatOrientation(quaternion);ThreatOrientation(eulerAngles);EndPosition;Level;Red_ViewDis;Red_FOV;Yellow_ViewDis;Yellow_FOV;Green_ViewDis;Green_FOV;FOVCue;LaserCue;HighlightCue;TextCue;UsedTime;UsedTimeInRed;UsedTimeInYellow;Point
Time;RouteName;RouteNumber;StartPosition;ThreatPosition;ThreatOrientation(quaternion);ThreatOrientation(eulerAngles);EndPosition;Level;Red_ViewDis;Red_FOV;Yellow_ViewDis;Yellow_FOV;Green_ViewDis;Green_FOV;FOVCue;LaserCue;HighlightCue;TextCue;UsedTime;UsedTimeInRed;UsedTimeInYellow;Point
Time;RouteName;RouteNumber;StartPosition;ThreatPosition;ThreatOrientation(quaternion);ThreatOrientation(eulerAngles);EndPosition;Level;Red_ViewDis;Red_FOV;Yellow_ViewDis;Yellow_FOV;Green_ViewDis;Green_FOV;FOVCue;LaserCue;HighlightCue;TextCue;UsedTime;UsedTimeInRed;UsedTimeInYellow;Point
Time;RouteName;RouteNumber;StartPosition;ThreatPosition;ThreatOrientation(quaternion);ThreatOrientation(eulerAngles);EndPosition;Level;Red_ViewDis;Red_FOV;Yellow_ViewDis;Yellow_FOV;Green_ViewDis;Green_FOV;FOVCue;LaserCue;HighlightCue;TextCue;UsedTime;UsedTimeInRed;UsedTimeInYellow;Point
5.4;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.3, 290.6, 358.8);
5.42;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.3, 290.6, 358.8);
5.44;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.3, 290.6, 358.8);
5.46;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.3, 290.6, 358.8);
5.48;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.3, 290.6, 358.8);
5.5;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.3, 290.6, 358.8);
5.52;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.3, 290.6, 358.8);
5.54;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.8);
5.56;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.8);
5.58;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.8);
5.6;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.8);
5.62;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.8);
5.64;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.8);
5.66;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.9);
5.68;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.9);
5.7;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.9);
5.72;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.9);
5.74;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.9);
5.76;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.9);
5.78;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.9);
5.8;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.9);
5.82;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.2, 290.6, 358.9);
5.84;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 358.9);
5.86;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 358.9);
5.88;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 358.9);
5.9;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 358.9);
5.92;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 358.9);
5.94;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 358.9);
5.96;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 358.9);
5.98;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 358.9);
6;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 359.0);
6.02;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 359.0);
6.04;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 359.0);
6.06;Route1;1;(382.8, 1.5, 1072.5);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 359.0);
6.08;Route1;1;(382.9, 1.5, 1072.6);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 359.0);
6.1;Route1;1;(382.9, 1.5, 1072.6);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 359.0);
6.12;Route1;1;(383.0, 1.5, 1072.7);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 359.0);
6.14;Route1;1;(383.0, 1.5, 1072.7);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 359.0);
6.16;Route1;1;(383.1, 1.5, 1072.8);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 359.0);
6.18;Route1;1;(383.2, 1.5, 1072.8);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.1, 290.6, 359.0);
6.2;Route1;1;(383.2, 1.5, 1072.9);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.0, 290.6, 359.0);
6.22;Route1;1;(383.3, 1.5, 1072.9);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.0, 290.6, 359.0);
6.24;Route1;1;(383.3, 1.5, 1073.0);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.0, 290.6, 359.0);
6.26;Route1;1;(383.4, 1.5, 1073.1);(-0.9, 0.0, 0.3);(0.0, -0.6, 0.0, 0.8);(2.7, 290.4, 359.3);
6.28;Route1;1;(383.4, 1.5, 1073.1);(-0.9, 0.0, 0.3);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.3);
6.3;Route1;1;(383.5, 1.5, 1073.2);(-0.9, 0.0, 0.3);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.3);
6.32;Route1;1;(383.5, 1.5, 1073.2);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.6, 359.3);
6.34;Route1;1;(383.6, 1.5, 1073.3);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.3);
6.36;Route1;1;(383.6, 1.5, 1073.3);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.6, 359.4);
6.38;Route1;1;(383.7, 1.5, 1073.3);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.4);
6.4;Route1;1;(383.7, 1.5, 1073.4);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.4);
6.42;Route1;1;(383.8, 1.5, 1073.4);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.4);
6.44;Route1;1;(383.8, 1.5, 1073.5);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.6, 359.4);
6.46;Route1;1;(383.9, 1.5, 1073.5);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.6, 359.5);
6.48;Route1;1;(383.9, 1.5, 1073.6);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.5);
6.5;Route1;1;(383.9, 1.5, 1073.6);(-0.9, 0.0, 0.3);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.5);
6.52;Route1;1;(384.0, 1.5, 1073.6);(-0.9, 0.0, 0.3);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.5);
6.54;Route1;1;(384.0, 1.5, 1073.7);(-0.9, 0.0, 0.3);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.5);
6.56;Route1;1;(384.0, 1.5, 1073.7);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.5);
6.58;Route1;1;(384.1, 1.5, 1073.7);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.6);
6.6;Route1;1;(384.1, 1.5, 1073.7);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.6);
6.62;Route1;1;(384.1, 1.5, 1073.8);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.6);
6.64;Route1;1;(384.2, 1.5, 1073.8);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.6);
6.66;Route1;1;(384.2, 1.5, 1073.8);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.6, 359.7);
6.68;Route1;1;(384.2, 1.5, 1073.8);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.6, 359.7);
6.7;Route1;1;(384.2, 1.5, 1073.9);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.7, 290.5, 359.7);
6.72;Route1;1;(384.2, 1.5, 1073.9);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.6, 290.5, 359.7);
6.74;Route1;1;(384.3, 1.5, 1073.9);(-0.9, 0.0, 0.4);(0.0, -0.6, 0.0, 0.8);(2.6, 290.6, 359.7);
6.76;Route1;1;(384.3, 1.5, 1073.9);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(2.9, 290.5, 359.9);
6.78;Route1;1;(384.3, 1.5, 1073.9);(-0.9, -0.1, 0.3);(0.0, -0.6, 0.0, 0.8);(3.2, 290.3, 360.0);
6.8;Route1;1;(384.3, 1.5, 1073.9);(-0.9, -0.1, 0.3);(0.0, -0.6, 0.0, 0.8);(3.1, 290.4, 0.1);
6.82;Route1;1;(384.3, 1.5, 1073.9);(-0.9, -0.1, 0.4);(0.0, -0.6, 0.0, 0.8);(3.6, 290.7, 0.4);
